chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,mfcc,zero_crossing_rate,English Type
0.40528077,2384.737322953691,2888.9826812768024,4222.161870986982,-5.0861206,0.05702240431202326,0
0.47561905,4517.029156812296,4122.041164096789,8698.346888336317,-5.9357147,0.12279741926139033,0
0.48239177,3256.860836966888,3353.4934127946035,6117.9280768324015,-8.920282,0.08568658403354404,0
0.4431519,1598.2715256201302,1676.487240760833,2958.070431271115,-9.846,0.050899103184817475,0
0.33228996,2110.7183041707053,1957.1280697154236,3914.3403151939656,-11.805769,0.13139820679229547,0
0.38944462,3045.542351406553,3161.265968049508,5691.114381602113,-11.585342,0.07576934623614705,1
0.46232656,3820.6273989523324,3425.689586984433,6922.241669110254,-10.212913,0.12714984832181309,0
0.47544852,1877.5062716820964,1748.2325178626588,3463.4426125919117,-8.630465,0.06583304432884264,1
0.48018676,3348.304844006338,3303.0343348493357,6364.412722720871,-12.80705,0.09027907455052757,0
0.3717426,3759.3199265096255,3279.8825019407154,6569.696406131449,-20.976704,0.11982437486881449,0
0.39145312,1487.5041195543458,1571.6150955522492,2877.4526651623178,-9.369854,0.04352410673007067,0
0.44230375,4172.202504750074,3674.9970444125943,7827.466188363694,-16.405006,0.11560968648446857,0
0.45947266,1854.1063694873346,2060.942190205138,3533.3187643865094,-15.016724,0.046670394516671536,0
0.40710557,1474.3315009431644,1736.2511275096708,2891.081724016854,-9.959319,0.03473488751305766,0
0.50278986,2004.1351453118818,2028.3140853191808,3505.0097708809876,-6.6555285,0.05527630715005773,0
0.41371673,1685.653004633361,1876.9775894053291,3252.8039204832994,-11.110922,0.0463035794614742,0
0.4417779,2954.114048122881,2797.8435830757653,5158.839017616345,-18.38855,0.09178892563882887,1
0.38656533,1541.226717166093,1683.9681011130513,3084.1976220008887,-11.12426,0.042705384681518736,0
0.5179031,3875.305410365172,3496.760572868748,7141.272179555085,-5.9821787,0.11200574122573431,0
0.53907174,4021.8662190144114,3648.8818055769834,7416.386189867683,-12.010636,0.10085253576266394,1
0.48030612,1949.9814579126366,1805.8552585346595,3676.3058185010404,-10.09407,0.06206984630290219,0
0.526671,2730.314757339876,3443.840918757238,6014.632277662224,-8.271526,0.053418422182322955,0
0.3870899,2099.7403315484366,2314.8313729191523,3796.0794067382812,-11.231841,0.05406699735449736,0
0.4222642,3618.320125638938,3822.154506769937,7286.505191946999,-12.377805,0.08374257953154372,0
0.43814197,3276.724174125025,3563.1366221512485,6525.646307335689,-8.594149,0.08099105065129132,0
0.40782863,2686.333249708335,3275.6420513058342,5276.9916691429535,-12.113291,0.061526051995213826,0
0.40043893,2892.4344573863627,3468.507071397251,5814.833801750123,-10.397244,0.06492619226168159,0
0.38321364,2747.764596944577,2039.0722941390636,4407.514098801538,-20.438381,0.10139172830272307,0
0.39967015,4423.908151809108,3936.1295683209037,8100.214013090844,-21.647825,0.13663285793236055,1
0.3931647,2358.663001241871,2110.420436911677,4020.361757760944,-14.986139,0.0742791499940642,0
0.35005897,2099.2495891615386,1521.1878189831257,3432.23937416332,-13.377954,0.20870021753681395,0
0.42822027,5137.440415020169,4838.242621856625,10672.787873641304,-17.046001,0.12349098704847215,0
0.5365371,3586.1593464026573,3686.3504030765653,6728.7455138179785,-4.1929545,0.08852247645271968,0
0.5130696,4542.477545082379,4344.209225827847,8842.056780759529,-7.9040217,0.1372325997331336,0
0.44787037,3603.6215722860306,3758.956748460489,7006.0158855407335,-11.899146,0.09191353403359122,0
0.46366516,2022.991006980631,1727.314166752109,3661.5718499624436,-13.727288,0.06509386528772751,0
0.4318829,1915.032798614504,1723.8826052687937,3494.332708229582,-11.447826,0.06002748190909829,0
0.46983337,2495.508685138645,2717.032602063247,4624.391695536719,-5.450683,0.06071195688930234,0
0.43512583,2258.935879015728,2099.4063347867095,4113.556020080194,-14.909644,0.07332929564028114,0
0.3715285,3866.19202588563,3785.2213168779117,7636.486555943279,-17.758556,0.10706918518948595,0
0.42696527,2782.9678362719937,2264.6705830625033,4612.38876714939,-8.94,0.09558538428921703,1
0.4713986,3560.1441800112852,3562.533764300474,6624.849659401681,-10.89196,0.09105131202249665,0
0.37171948,3756.037699157153,3374.0281729139656,6976.1742568597565,-20.41097,0.10829306392837172,1
0.42967552,2989.417914500476,3148.797636461081,5494.960613815673,-8.167957,0.07716479727763227,1
0.3652804,3038.636648054018,2558.8099893410385,5276.309511771969,-19.02041,0.09910441651683378,1
0.52790827,4497.5594606823515,4514.025931596245,8731.78165271675,-12.367139,0.08662135088383027,1
0.43028885,1763.144614532513,1902.8850225852464,3279.6319881772815,-17.2345,0.050730341022883894,0
0.37163305,2439.8869866855644,2052.104280960611,4448.1429633744265,-10.060281,0.1526791348547574,1
0.44169673,2161.190014167873,2343.9738464519064,4275.552954263245,-10.379461,0.05238936192578577,0
0.38577157,3202.805305231448,2528.4673385086053,5455.028452097751,-20.912706,0.10604333236562599,1
0.43369982,3589.8043680461255,3684.4699814082833,7217.842724586966,-8.907261,0.08292173592704635,0
0.3844297,3716.0232920901526,3411.1815432604794,6740.531326877139,-13.165968,0.11628275725578308,0
0.4660311,2653.6149802024324,3286.815284223184,5614.256862615118,-8.746847,0.055487077833340843,0
0.43825006,4038.6259187250125,4109.180338925918,8065.404063411079,-17.639875,0.08998467363135731,0
0.40263462,3962.0725298630114,3770.572542771985,7609.9428601211375,-23.766848,0.1085299498076384,0
0.43619555,1786.041587609739,1836.533799146437,3252.5540279394186,-13.063811,0.06066752485258489,1
0.4181054,1954.1180636509332,1869.8074033262587,3747.045220918062,-8.747515,0.06018298994238844,1
0.48402813,2855.6649877307214,3646.176001008564,6218.872543561146,-1.6267962,0.047444571138983906,1
0.49367577,1494.2787509161908,1736.6007892368195,2985.5295293072822,-7.471067,0.038046503385249904,0
0.48330766,2379.673051306635,2554.927220379024,4144.138262348791,-9.92344,0.053626807353765876,0
0.45611033,1963.650407668164,1847.9213282689198,3591.682778833568,-13.210706,0.06224063313068548,0
0.46717465,2549.6466841674765,3554.6482903480746,5801.982506916727,-9.352286,0.042640732732376944,0
0.41339588,2013.5136063574384,1926.3587414545482,3832.0473275533536,-16.045303,0.05827393396382943,0
0.44876865,1764.3497744679867,1709.9346428047502,3152.4009428828595,-11.105372,0.05387590327295578,0
0.4303911,2026.7523983106448,1878.7449373694126,3519.513456532479,-12.353383,0.06662170124096117,1
0.41348743,1948.6303769965496,2482.596502362303,3534.5011796101485,-9.542428,0.04399273940999542,0
0.46134537,2454.875779004455,2398.071822350227,4497.308130758217,-0.17930786,0.06568653955606146,0
0.3887113,1482.4183326423267,1771.3611252996088,2824.7005407602755,-13.001566,0.040219767253935536,1
0.43469203,4163.444207464054,4037.3448679638027,8140.687039252457,-14.914759,0.12733283829137793,0
0.605817,1627.4267025853987,1948.5821490693659,2880.170448081007,-6.4063253,0.0406569909517205,0
0.41693124,1740.0907893711812,1622.4256840644819,3217.6019316414777,-8.9402,0.05682066570262617,0
0.42551538,2953.7133598048326,3176.362067668761,5673.756448358969,-11.887516,0.0797665912118747,0
0.46285966,2285.758376445801,2483.9933777456367,4052.318192941647,-13.102647,0.0652900760618607,0
0.46447325,1361.5040441084752,1428.055347600899,2521.8056582840236,-8.748574,0.04084799205678327,0
0.4962156,1601.7783167248513,2095.43641234573,3048.393885619805,-6.3387637,0.04170156468384455,0
0.4823247,4128.601704160721,3585.3240163676,7499.985150898972,-8.852039,0.10921954047981444,0
0.41294828,1457.3697910041208,1498.5565203796875,2695.134442766136,-10.705271,0.04766989583995592,0
0.4075591,4886.787012144241,4110.091648891701,8943.74314544519,-18.779602,0.14911566590818884,0
0.3952821,2946.9162093310797,2521.8784433468704,5498.743879291374,-13.905255,0.09948116134448415,1
0.43656513,2167.271713525314,2351.077971383306,3578.4982408985325,-11.064192,0.06134425612319723,0
0.46553066,1497.2151123651865,1761.4855340104725,2873.164371701847,-12.6506195,0.03951298021407331,0
0.34848514,2593.6143652361616,2423.1897733534774,4879.398789516715,-9.464549,0.1345484627959711,0
0.46411455,5673.028409680742,3330.025068687085,8727.342248600435,-25.121311,0.2580093119498882,0
0.42421612,1960.625182301084,1817.2475239906314,3516.8766766966355,-12.550848,0.06400816536978286,1
0.44600192,2975.9697350325755,2883.1118205689822,5616.665322383037,-10.051218,0.09090138721458264,1
0.4042474,2005.844695253745,1896.910642875062,3501.2216733255295,-14.471053,0.06444010133912415,0
0.3767495,2318.8209361486315,2573.921739659466,4369.46715621482,-11.2678585,0.059808922818618174,0
0.5374677,2320.6526310181303,3082.559431499311,4609.109607755829,-8.838742,0.04299937006820797,0
0.45457375,2955.6471846983704,3166.4044603631164,5495.103438527961,-9.192891,0.07637662012173291,0
0.5912609,2353.857793755944,3073.1324542707557,4580.1875921828905,-4.435401,0.042450241724024916,0
0.3533524,2944.428168524456,2572.3419957446067,4752.68197200937,-16.1494,0.09552000695687922,0
0.36713284,2512.8672347441457,3021.964307866458,5005.528119729198,-18.90776,0.0570888931951258,0
0.46616736,1631.2706237136533,1751.7199309160792,3077.7597085110215,-10.947266,0.04844563198193174,0
0.4232512,2972.0055482614025,3029.4375711913044,5192.17701202436,-9.837964,0.07059049382357654,0
0.3972237,2742.723079166534,3206.160530687074,5164.995434645898,-8.124074,0.06838822546562486,1
0.38459584,3146.544435402585,2699.9809950225026,5401.110381559301,-18.409075,0.10383780613749734,0
0.40221214,1610.5397635883203,1732.1117300423814,2957.929295887148,-13.274217,0.04495382931592676,1
0.41673318,3889.273386535321,3281.157287459136,7097.581854206846,-19.97543,0.11640614715831687,0
0.45776308,2215.137236180031,2922.3381648245118,4397.580645161291,-6.755466,0.045255511318710785,0
0.47583047,1704.14589155539,1857.7167446185838,3110.8785062123493,-7.2619934,0.05155162145179357,0
0.4842868,3330.5577407737,4128.299576571642,7518.547881875761,-9.094751,0.06420877135597594,0
0.43440452,4200.911555612787,4048.265501535485,8331.822349164186,-11.341237,0.11903955301665874,1
0.43060482,1702.1741086183372,1782.653873864778,3339.5640783556273,-11.905499,0.05104093625970274,0
0.42514405,4133.188824277695,3956.818107021327,8030.777263641357,-12.95896,0.11253205752787226,0
0.38178536,2173.243592781867,2020.0250909888866,3720.3642134232955,-19.117174,0.07125517566333893,0
0.49037692,2538.1221472876846,2799.2962346035633,4554.144793725296,-4.687737,0.06675288824357146,1
0.63558686,934.0161782442351,1950.97277949105,1677.5053524374177,3.6880038,0.008669612794612794,1
0.4697679,3974.5479463297156,3891.534308379419,7885.625655965025,-13.114023,0.10077335560558744,0
0.36171886,4381.913521028507,3416.9096956565804,7392.781075559822,-24.084679,0.16080220833816233,0
0.4718034,2795.054272571827,3400.4303588215466,5305.066277381164,-3.8511806,0.06314365027079767,0
0.48925734,3054.0298084634564,3561.562931144628,6190.348909563967,-8.79563,0.06845178745385037,1
0.37294415,2933.0768602310727,2593.403649979679,5310.524761597491,-16.940374,0.09274185357809052,0
0.35237116,1419.2754112322004,1388.2649192954937,2740.866344873502,-20.847311,0.10674592210386152,0
0.529373,3419.7078196824136,3737.3134281050625,6851.043919047983,-6.020784,0.07313906491692031,1
0.435324,2414.4082996581865,1961.168333758682,4160.288261877664,-12.770504,0.0848936717913305,0
0.31410748,2080.7441591235975,2129.315515042409,3890.029719934567,-20.180506,0.055216802057097746,0
0.43851802,1639.2911835166599,1694.4734207113158,3070.6834803003667,-11.064985,0.04946564705572436,0
0.48316786,2008.2434391759843,2107.284398305233,3779.4096790279687,-14.268727,0.06390520701531585,0
0.38391626,2577.7751692950214,2731.999775447617,4818.340953845758,-11.68432,0.07318344434607085,0
0.4564229,3119.066692078747,3328.303056617737,5696.612039457128,-8.57568,0.08598796326729813,0
0.4887812,2856.3766898729377,3739.420483797622,5893.89438250207,-3.106765,0.05417754150961341,0
0.40186292,4180.768332338892,3756.1233477331243,7684.212679476352,-9.917224,0.12542107705373012,0
0.38205287,4870.951580884223,4117.548691196968,8778.721352363227,-17.793356,0.15564664435883838,0
0.49943328,2584.953099690837,3389.669769708001,5004.133124259186,-8.175534,0.04706038456473067,0
0.42140427,3913.70382642552,3184.509648688791,6594.866657078154,-18.043491,0.11138853790421735,0
0.49927902,3292.696354412846,2943.0545821241876,6101.943571671196,-5.2536325,0.09555474570780693,0
0.49235982,2235.6772495046675,3317.28792998559,5056.1615032702475,-7.542081,0.03734561975824748,0
0.4646451,2258.2570344629876,2893.616463913973,3678.957255319612,-5.379052,0.0590835442398046,0
0.44733652,3533.3443193557555,3508.747186608473,6575.687020649458,-12.234682,0.09454412702270756,0
0.5088157,1815.5674994850688,1789.7187918235431,3526.977504367006,-5.064937,0.05301017991279885,0
0.43754077,2846.4919660276187,3042.5825343274505,5336.455852229421,-9.031272,0.07801358393402529,1
0.43463963,3454.565545799008,4081.3859064665185,6687.531087610336,-13.186021,0.08000300879653303,0
0.45149547,2713.3954187285076,2856.603769760708,5292.938454560225,-8.61186,0.0691013805868968,0
0.5055059,3105.404759941174,3812.239714492995,6070.860682945273,-4.515045,0.07622712487733792,0
0.5838874,2056.0543627116954,3407.342128612599,4754.760893124517,-6.7390985,0.02791085316146036,0
0.57129216,2859.654081598983,3441.0474245401065,5592.98852057805,-3.5927403,0.0536044636288186,0
0.6008051,3731.9958646750556,3547.783018380783,7155.447566641492,-6.283442,0.09166999076439873,0
0.4703064,2690.4094904457784,3108.1926755288014,5306.686114036174,-8.9630995,0.0485854520202531,0
0.5055509,2030.7408850129777,2079.6095965302657,3798.907726199128,-7.051252,0.05299272267046353,1
0.58546793,2488.4478375616986,3049.5552860409857,4775.447076320372,-1.2713153,0.04242065795170844,0
0.53839624,3664.2231951057347,3797.40881699376,7396.245746261503,-4.3628078,0.08200258753808272,0
0.4994899,3008.0160227253514,3441.3237655332346,5614.00754098935,-8.320033,0.07090208081239471,0
0.29792136,2326.0927995534353,2265.3404927680044,4483.06196689135,-19.725609,0.11792354717471062,1
0.4580517,2038.0155438968668,1952.9811031368356,3721.6789233036448,-11.998891,0.06672971604896764,0
0.3922303,3576.098747029158,4277.617000558417,7694.9124124461205,-17.006006,0.070352052545156,0
0.3621592,1639.4605236484156,1698.5879945260108,3073.8282903322515,-8.951802,0.05089393846327094,0
0.3514092,3633.4222379583716,3707.4736891402395,6999.219040847276,-19.961077,0.10364760760646236,0
0.41401976,3427.0945926013055,3263.838012375137,6280.270760121399,-16.48081,0.10820762629711117,0
0.4254075,3211.851327305915,3440.277435020311,6176.544520412988,-7.208344,0.08112437913374682,0
0.42992732,1460.525894467532,2036.3138605627787,3003.5403368987454,-10.948179,0.0294957513620064,0
0.50341016,3148.2842799315795,3702.5364436223927,6170.041687567382,-4.6209326,0.07060978935576787,0
0.47113007,4020.4486196900616,3303.8734448607415,7354.852801359865,-12.227017,0.13162203295577604,0
0.35425854,3735.0615268710962,2991.9228292825564,6204.81390445157,-21.447533,0.12761304912132626,0
0.3772906,1835.028053314558,1646.9672441528928,2905.9527940986573,-13.371717,0.06481281138980582,0
0.41922787,3441.559700641332,3388.6207463725364,6439.759977306385,-15.930659,0.10496960814455956,0
0.49792108,3957.696469888106,3460.0367411942593,7218.991097512394,-9.678767,0.10233346272543822,0
0.46586707,2321.9268500908365,2082.7033683507616,3986.01123046875,-10.27093,0.059973517126148713,0
0.36232752,3620.3545899366636,3506.3646392279907,6654.943151723806,-14.928735,0.10207160967451524,0
0.43765175,3116.68375036929,2859.8819107574,5689.880577454486,-13.7060995,0.08659723389428016,0
0.4299567,2304.3423133836195,2043.7371035839633,4476.258974439178,-5.514976,0.07866655344819666,0
0.53476226,2738.4282209919866,2845.309285111632,5234.051048149497,-5.5662637,0.06484170221761021,0
0.4450772,3042.1993520493393,2959.3467967806387,5637.0150151635025,-10.687827,0.08443656693807387,0
0.42527696,2306.714332317132,2073.718275444208,4054.8360188802085,-16.360245,0.07362584584098189,0
0.43718094,2541.6974320186414,2091.3964305186814,4419.672083054967,-16.758366,0.094049503816762,0
0.45236084,2784.5867685476583,2674.3864475632417,5014.614772796631,-7.391255,0.07463532808956914,1
0.43739077,2917.7457654932805,1924.4188412855367,4467.445028981855,-16.467264,0.10880503406405202,0
0.5113235,4301.312892499075,4342.963984700105,8256.133547364343,-5.1072235,0.13709097616137944,0
0.43522507,3258.4034208596095,2817.662491768315,5817.257328610486,-11.963945,0.09191981725914677,0
0.39250463,3927.7138142216236,4420.18636897488,7636.781124952363,-13.10152,0.09056175451210295,1
0.5804589,3076.08809742309,3363.9796281168888,6082.457658968782,-6.1578193,0.0654443585690844,0
0.46628764,1878.452471786142,1937.5078373475076,3685.3567917282517,-9.318961,0.05379166666666667,0
0.46470672,3476.352125205754,3397.2795101312818,6300.888425090253,-12.383466,0.10748858319329108,0
0.45312914,4513.575333165366,4248.08989404935,8808.80969636035,-13.691696,0.10872627538849168,0
0.53136563,1843.1439478334305,2850.0889117835754,3521.230706935976,-5.0457926,0.03511719936024849,0
0.41043344,3452.522058478409,3331.3443910480983,6699.0055141852345,-17.269794,0.09414477019407966,0
0.48401028,1240.8485148794034,2320.8548060218654,2132.5602944064185,-1.9937092,0.01717906504313275,0
0.4189895,2399.505894848529,2557.6752567208846,4362.062949470099,-9.002435,0.06410044613353794,0
0.38325325,4214.216362950973,3464.074959481459,7353.1663161057695,-15.388637,0.1362652313672722,1
0.49243772,2403.9526106812514,3134.916474298547,4515.819228577563,-7.496425,0.055879439866150835,0
0.36323562,3193.148595755613,2599.803978972419,5553.358968098958,-13.39139,0.08854575339836111,1
0.50859785,2011.3760841506191,2464.1154722180527,3659.748457404459,-8.425005,0.04420117374621469,0
0.4593603,2427.606556288775,2915.0011340257333,4729.306640625,-12.729682,0.0603730957171601,0
0.5004235,4403.833628478948,4026.9117676736023,8555.339933696547,-18.417475,0.1372588962485579,1
0.46913958,1675.9110338990458,1903.524274056424,3347.4733973395896,-12.430973,0.04698922567054435,0
0.40946594,3982.9885935471193,4066.522586441925,7459.141556629907,-11.947164,0.0871533861891457,0
0.449958,1975.3971281640793,1970.7333199616041,3587.78941130331,-15.249922,0.06464380154549602,0
0.46726233,3949.0350710144135,3442.3941797615184,7427.079633346235,-15.700209,0.1269843625291374,0
0.47474384,3599.297573188491,3955.0970334469325,7194.069881889764,-4.9060483,0.07389892825896764,1
0.34804726,2249.5958116494253,2959.4293446047354,4246.2897935160745,-7.6896377,0.0521302396838454,0
0.38421214,3336.063498463483,3232.2446644521474,5812.928413453927,-16.354742,0.09474676845616863,0
0.37995952,3729.3676178426786,3485.0588985444056,6792.068715396082,-21.92459,0.10373805853971343,1
0.3418535,4068.494398360368,3021.7312864868936,6429.547545761009,-17.892231,0.14941024064176775,1
0.47034645,1721.3703475335112,1899.9932777936249,3463.084279023765,-6.213874,0.0497086862976333,0
0.5216615,2031.9125630245906,1888.941946287177,3664.2158673347,-14.384652,0.0702144568768036,0
0.38827983,1870.4578995885136,1836.348717683456,3607.6217734045754,-11.933177,0.05614898819250758,1
0.5177731,3090.3021441314145,3476.3383165893983,6013.6969150641025,-8.088273,0.07218184519771821,0
0.54572594,4215.74063518431,3892.775123180168,8104.820204487956,-9.575752,0.11078100719573272,1
0.4135675,3081.6481996598227,3049.1139347417625,5777.028327440694,-16.517893,0.09070985815250675,0
0.37144637,1634.8688856908802,1868.2411334591225,2949.4270625995223,-16.184702,0.04953552772843037,1
0.44162872,1939.0609686967998,2077.741982666685,3476.2469232476055,-14.584382,0.05648153140604546,0
0.5037859,3424.5582616140186,3549.4729903052057,6505.529588141543,-4.8651323,0.07709014227597645,1
0.36167794,2662.618319458425,2434.778563644413,4793.193629279209,-17.339754,0.07889714065413993,0
0.3954567,3780.123382474986,3666.5815228799547,6993.075942993164,-20.224852,0.10703297725340137,0
0.42193583,1804.2555142466113,2196.5388854563685,3379.984229142357,-8.034412,0.043518302433121575,0
0.39743784,1498.2284712257313,1562.467733863221,2792.255722872379,-9.1988735,0.046916152599653725,0
0.38470423,2839.2833690409793,2520.8386272588596,5343.187621407868,-18.641483,0.08618207486908593,0
0.41778222,4002.980845107311,3648.885204194972,7518.5630199445395,-18.091413,0.11612798800651417,0
0.600263,5222.974660658019,4859.932646018649,11043.748737203663,-4.355628,0.09362270031165175,0
0.394447,2729.8805803888763,3327.33461506725,5287.546266367738,-7.6404634,0.06233113761936699,0
0.39415014,1923.1358486340084,1961.9699687464538,3496.550721612595,-17.114275,0.05957720383682372,0
0.46972474,1665.9482891380317,1790.416331162693,3177.4255107632644,-11.43014,0.050632932429566554,0
0.38323903,3819.243399111965,3517.51687555708,7106.714595965485,-14.447484,0.1132454749253409,0
0.39882523,2584.2564633505817,2896.4896136299976,4719.583229867054,-8.921298,0.058621814169840705,0
0.36578873,2887.5854338365407,3011.1128000306453,5281.894523033236,-17.755184,0.080154198827196,1
0.47163558,3485.985975583384,2870.0542704465333,5990.512227484051,-15.363688,0.1169670846993909,0
0.4445666,2538.315189794856,3088.3566450567887,5047.916079912813,-10.041502,0.05804036849849657,0
0.4662448,3418.700579171132,3223.002127201573,6119.662552696735,-18.347033,0.10738422992323267,0
0.37259457,4644.6438139331585,4151.382009437142,8959.29729120647,-17.604525,0.1356276527705099,0
0.44561845,2107.735092242107,2062.770986964698,3630.999858152933,-15.360766,0.06974932723821106,0
0.39559892,4328.650267964739,4007.244774140505,8253.568240682127,-11.165212,0.10709066037482186,0
0.4200099,2338.606164959226,2037.7709373762384,4159.111664870689,-16.11827,0.0836853620484866,0
0.4158887,3511.0098402280933,3040.691400400257,6212.849398617689,-16.732523,0.11163920299952307,0
0.43493783,3593.228878486787,3407.6759343892886,6758.650114026373,-10.373854,0.10032831321353206,1
0.46574926,2901.6764514235074,3602.489164343111,5961.910130033557,-10.485884,0.05211930090028981,0
0.39212653,1763.8162575556885,1799.3482440456517,3291.976237120759,-15.310797,0.05578368392449049,0
0.4378173,3807.544654007084,3557.118302863614,7373.0712890625,-20.718117,0.10833271086212264,0
0.4958498,2197.876581342069,2880.6550177120416,4014.9262266131573,-5.773679,0.04690825801982657,0
0.46068302,2244.7472210889723,2982.4120086292396,4590.917177494446,-11.386618,0.04621981359192919,1
0.40352508,1805.7365146223253,1857.8235075665036,3443.096555159396,-14.502853,0.050059876796853454,0
0.37991837,3323.7910397185265,2861.6674513239564,5898.956616317756,-16.711712,0.1048988080080517,0
0.47712082,4485.700831386052,4239.908826836951,9049.867225355225,-17.165241,0.13620363738301328,0
0.34791926,3902.337589034994,3823.2946621480096,7292.118301391602,-17.634916,0.10280300453514739,0
0.4885173,2385.609034626642,3016.942491526328,4581.108716881793,-7.758495,0.0493030802383065,0
0.5759548,3631.53265569139,3249.950341463982,6695.472351678527,-7.501248,0.08835602029590714,0
0.36597505,3248.4159428540215,2727.645441265608,5757.184792986214,-19.85873,0.1010039955707403,1
0.44622874,2197.7152708422273,2909.4448593476423,4179.1308620446625,-11.544821,0.04370263541903002,0
0.43527773,1284.208920090918,1590.191339559789,2507.4147509698523,-9.346495,0.03364072304750271,0
0.4724853,2385.703824086681,2847.0950789107906,4306.566398170889,-8.647563,0.05942145995477359,0
0.42895406,3540.989313980693,3810.737894581674,7117.390362034309,-13.713891,0.08070253111232507,0
0.63683003,1685.6519775823624,2801.1747356362607,3021.60796875,-3.9931126,0.02093451851851852,0
0.36062115,3842.5842464457996,3646.8291360702024,7294.1268477697095,-18.750994,0.10858845105584881,0
0.41065595,1936.005845531732,1822.408113762553,3513.6452760214006,-12.149061,0.05929824819393098,0
0.35468405,2770.464363855239,3356.458262090024,5471.970945710589,-10.994977,0.06094626969683839,0
0.5501495,3870.8079360719166,4353.1845737857375,8177.194491060859,-5.698402,0.07227027760451289,0
0.41380048,1956.4850012307836,2076.166467620217,3732.512088754713,-15.668269,0.052260075571971626,0
0.45052028,2270.1822572455994,1817.8425307688594,3998.299824956759,-9.002513,0.0711428861060124,0
0.41521284,2719.357916734806,2377.4669027354676,5097.285087269804,-3.8902218,0.1085468078923463,0
0.3878992,2569.9381040851636,2667.8844447313068,4531.96103079824,-3.5812912,0.061707051142267086,1
0.46903905,4176.95432174846,3565.624687025476,7201.925737122421,-12.490963,0.10459881988158722,0
0.37870994,2618.7317087024812,2947.3600329568267,4711.273320360312,-8.487639,0.06406967955140712,0
0.3419385,2041.4391474048289,1752.654519074097,3886.4102242302542,-16.994476,0.17665252677376173,0
0.5250245,2767.5990987657337,3045.1647603180895,5368.536823551829,-4.86083,0.0697382396499702,0
0.5064614,3324.2757177766125,3923.9860517335273,6605.903876582279,-5.895659,0.055920868648845906,1
0.41538262,1978.6581918835973,2239.5103980113026,3428.7384075180535,-12.834042,0.05543632190545701,0
0.46722165,3103.4784066027573,3079.223811017825,5888.375765696784,-10.979986,0.078241917645057,1
0.4748231,2518.6186972297132,2466.3798336942614,4663.019510845908,-13.315169,0.08100441143762593,0
0.48354235,3019.5412508166773,3207.397019898684,5751.049925748967,-1.2424467,0.07697688074311451,0
0.3544032,1713.538500233901,1703.7649166472784,3203.7476497882203,-14.983299,0.051420089202525554,0
0.3724972,1877.7584353395832,1751.3816850728651,3418.4458143372344,-16.313152,0.06617303426542091,0
0.45896086,2436.2332134163034,2099.508438641464,4302.353229541646,-12.747267,0.08541942232040119,0
0.40789503,1726.1896514140244,1787.0776320493294,3365.085320723684,-11.324845,0.05295453567511263,0
0.4763071,3305.667136932789,3595.3769087615588,6475.2374609154185,-11.06376,0.06884981842746521,0
0.4837549,3420.598252856931,2601.401195298212,5721.7914961702,-13.672043,0.11938758603783232,0
0.34500018,2174.4317160221462,1830.1124260486713,3705.337014623856,-21.72412,0.07325968129433313,0
0.4507179,3084.1551289613817,3194.031676766045,5865.495526865089,-7.3985434,0.07556999349475495,1
0.36986756,2576.0509698223927,2850.1501410787037,4796.049282112249,-13.096119,0.06718442427138079,0
0.38651443,2703.9984380733276,2260.510274736407,4639.486028617711,-13.548264,0.08890953473722102,0
0.39763635,3507.656155503646,3190.664445263236,6011.358780570652,-16.554419,0.10761900818298335,1
0.43689582,1788.9443717004167,1825.9957373501918,3315.457789718172,-10.9876795,0.05011155301380865,0
0.41746807,3142.7098440323275,3139.8338129371364,5619.1180497718715,-12.043781,0.076723408560025,1
0.39539933,2056.4119130186587,2814.2297359590652,4080.5485452012326,-9.177459,0.04306602738478228,0
0.37242144,3208.138842311693,2755.2729707561666,5855.71533203125,-22.411776,0.10043177897939802,0
0.43670344,2487.0629444760484,2869.759026488908,4442.524731498813,-10.538693,0.0536555060300234,0
0.4576871,2839.7030861880567,2448.9489955588383,4979.323858963816,-9.335443,0.08918174120107525,0
0.46221513,3452.0659710210393,2733.1838597086253,5762.514461574459,-6.806281,0.10957397786254454,0
0.38643783,3173.9341128070705,3050.7761958221186,5743.581425439346,-16.570673,0.09046750720711334,0
0.4103139,4521.376994989686,3604.078942623527,8235.726212273888,-22.8737,0.1464625939509373,0
0.42057768,4143.553787158899,3816.893740384721,7752.03976188163,-10.02959,0.1140682959357847,0
0.34341955,2698.7046392249667,2973.262356170032,4842.614717371323,-16.149912,0.06474816593303988,0
0.4179443,1909.56826472688,2563.1796926058346,3571.36376664851,-14.508922,0.04145987886298742,0
0.4360425,3499.544644097318,3198.923857855569,6248.8033737611895,-15.300868,0.10556909140467781,1
0.41793445,2187.7158119622277,2548.8324739915906,4274.902068004724,-13.210286,0.0663354945221645,0
0.45231998,3386.290560869478,3030.5199251832114,5988.194153245506,-17.726463,0.10516862642225554,0
0.4335039,1599.9430832402138,1618.4170466168994,3023.1772353748247,-10.287122,0.04522555526959344,0
0.52679557,2818.706556787981,3117.9058783831156,5370.817379191131,-8.235357,0.07029025784190891,1
0.42749885,3148.015112053207,3104.975511882841,5741.864047666139,-11.973448,0.09171252906225781,0
0.43665594,3136.46721292223,3655.7754574354217,6255.673954404634,-7.359934,0.073826550160294,0
